"","success_1_to_1","id","original_title","release_date","Actor","Director","actorMovieCount","directorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","holidays","New.Year.s.Day","Martin.Luther.King.Jr..Day","Valentine.s.Day","Presidents..Day","Good.Friday","Mother.s.Day","Memorial.Day","Father.s.Day","Independence.Day","Labor.Day","Columbus.Day","Veterans.Day","Thanksgiving.Day","Christmas.Eve","Christmas.Day","Independence.Day.observed","Christmas.Day.observed","New.Year.s.Day.observed","Christmas.Eve.observed","Veterans.Day.observed","related_holiday"
"342",0,14353,"repo the genetic opera","2008-07-18","alexapenavega","darrenlynnbousman",0,0,98,8500000,140244,"Q4",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"343",1,14369,"out cold","2001-11-21","jasonlondon","brendanmalloy",0,0,89,1.1e+07,13906394,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Thanksgiving Day"
"344",0,14396,"code name the cleaner","2007-01-05","cedrictheentertainer","lesmayfield",0,0,84,2e+07,8135024,"Q1",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"345",1,14405,"beverly hills chihuahua","2008-10-03","drewbarrymore","rajagosnell",1,2,91,2e+07,94514402,"Q4",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"346",1,14438,"fireproof","2008-09-26","kirkcameron","alexkendrick",0,2,122,5e+05,33456317,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"347",1,14544,"roll bounce","2005-09-23","nickcannon","malcolmdlee",0,2,112,1e+07,17380866,"Q3",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"348",0,14576,"shade","2003-05-18","stuarttownsend","damiannieman",0,0,101,6800000,25032,"Q2",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"349",0,14652,"bon voyage","2003-04-16","grégoriderangère","jeanpaulrappeneau",0,0,114,2e+07,2353728,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"350",1,14745,"the haunting of molly hartley","2008-10-31","haleybennett","mickeyliddell",0,0,82,5e+06,13442412,"Q4",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"351",0,14778,"last orders","2001-09-10","michaelcaine","fredschepisi",2,0,109,1.2e+07,2326407,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"352",0,14788,"bubble","2005-09-03","debbiedoebereiner","stevensoderbergh",0,3,73,1600000,145382,"Q1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"353",0,14788,"bubble","2005-09-03","debbiedoebereiner","stevensoderbergh",0,3,73,1600000,145382,"Q1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"354",0,14799,"for your consideration","2006-11-22","catherineohara","christopherguest",0,0,86,1.2e+07,5549923,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Thanksgiving Day"
"355",0,14805,"bait","2000-09-14","jamiefoxx","antoinefuqua",0,1,119,3.5e+07,15325127,"Q3",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"356",1,14823,"london to brighton","2006-12-01","georgiagroome","paulandrewwilliams",0,0,85,825000,34513500.7541806,"Q3",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"357",1,14830,"doctor strange","2007-08-14","brycejohnson","patrickarchibald",0,0,76,1.65e+08,232641920,"Q4",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"358",1,14834,"not easily broken","2009-01-09","<U+043C><U+043E><U+0440><U+0440><U+0438><U+0441><U+0447><U+0435><U+0441><U+0442><U+043D><U+0430><U+0442>","billduke",0,0,99,5e+06,10572742,"Q1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"359",1,14849,"dead like me life after death","2009-02-17","ellenmuth","stephenherek",0,0,87,5e+06,34513500.7541806,"Q1",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valentine's Day"
"360",1,14873,"the jungle book 2","2003-02-07","johngoodman","stevetrenbirth",0,0,72,2e+07,47901582,"Q1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"361",0,15017,"blonde ambition","2007-12-21","jessicasimpson","scottmarshallsmith",0,0,93,1e+07,6422,"Q4",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Christmas Eve"
"362",1,15173,"jonah a veggietales movie","2002-10-04","philvischer","philvischer",0,0,82,1.4e+07,25571351,"Q4",1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"363",0,15268,"street fighter the legend of chun li","2009-02-27","kristinkreuk","andrzejbartkowiak",0,0,97,5e+07,8742261,"Q1",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"364",1,15359,"wonder woman","2009-03-03","kerirussell","laurenmontgomery",0,0,74,1.5e+08,412563408,"Q2",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"365",0,15378,"the grand","2007-06-07","woodyharrelson","zakpenn",1,0,104,3e+06,115879,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"366",0,15487,"the greatest game ever played","2005-09-30","shialabeouf","billpaxton",0,0,120,2.5e+07,15331289,"Q3",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"367",1,15512,"monsters vs aliens","2009-03-19","sethrogen","conradvernon",3,1,94,1.75e+08,198351526,"Q1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"368",0,15568,"gracie","2007-06-01","jesseleesoffer","davisguggenheim",0,0,97,9e+06,2956339,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"369",0,15581,"who s your caddy ","2007-07-27","mickpartridge","donmichaelpaul",0,0,93,7e+06,5694308,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"370",0,15624,"conversations with other women","2006-06-07","helenabonhamcarter","hanscanosa",0,0,84,450000,379418,"Q3",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"371",1,15647,"kissing jessica stein","2001-04-21","jenniferwestfeldt","charleshermanwurmfeld",0,1,97,1500000,7025722,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"372",1,15670,"madea goes to jail","2009-02-16","tylerperry","tylerperry",2,2,103,17500000,90508336,"Q1",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valentine's Day"
"373",0,15708,"latter days","2003-07-10","stevesandvoss","cjaycox",0,1,107,850000,833118,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"374",0,15992,"abandon","2002-10-14","katieholmes","stephengaghan",1,0,99,2.5e+07,10719367,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"375",1,16016,"rejsen til saturn","2008-09-26","casperchristensen","krestenvestbjergandersen",0,0,90,2700000,34513500.7541806,"Q3",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"376",0,16110,"thomas and the magic railroad","2000-07-26","alecbaldwin","brittallcroft",0,0,85,1.9e+07,15911332,"Q3",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"377",1,16161,"baby boy","2001-06-27","tyresegibson","johnsingleton",0,0,130,1.6e+07,28734552,"Q2",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"378",1,16309,"monster","2008-01-18","erinevans","erikestenberg",0,0,86,5e+06,34469210,"Q4",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"379",0,16351,"ararat","2002-05-20","simonabkarian","atomegoyan",0,1,115,15500000,1693000,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"380",0,16353,"ong bak 2","2008-12-04","tonyjaa","tonyjaa",0,0,98,1.5e+07,102458,"Q4",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"381",1,16433,"grand theft parsons","2003-06-18","johnnyknoxville","davidcaffrey",0,0,88,1200000,34513500.7541806,"Q2",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Father's Day"
"382",0,16651,"the other side of heaven","2001-04-12","christophergorham","mitchdavis",0,0,113,7e+06,4720371,"Q4",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"383",0,16857,"the dangerous lives of altar boys","2002-06-14","emilehirsch","petercare",1,0,104,1.2e+07,1779284,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Father's Day"
"384",1,16869,"inglourious basterds","2009-08-18","bradpitt","quentintarantino",1,1,153,7e+07,120774594,"Q3",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"385",1,16888,"the ladies man","2000-10-13","timmeadows","reginaldhudlin",0,0,84,1.1e+07,13592872,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"386",1,16991,"observe and report","2009-04-10","sethrogen","jodyhill",2,0,86,1.8e+07,24007324,"Q2",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"387",1,17043,"the crocodile hunter collision course","2002-07-26","steveirwin","johnstainton",0,0,90,12500000,28436931,"Q3",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"388",0,17047,"agent cody banks 2 destination london","2004-06-24","frankiemuniz","kevinallen",0,0,100,2.6e+07,23514247,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"389",0,17113,"the ballad of jack and rose","2005-03-25","danieldaylewis","rebeccamiller",1,0,111,1500000,712294,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"390",1,17187,"the emperor s club","2002-11-22","kevinkline","michaelhoffman",1,2,108,12500000,14060950,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"391",1,17202,"why did i get married ","2007-10-12","tylerperry","tylerperry",3,3,113,1.5e+07,55204525,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"392",0,17403,"how to deal","2003-07-18","mandymoore","clarekilner",0,0,99,1.6e+07,14108518,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"393",1,17577,"the devil s tomb","2009-05-26","cubagoodingjr","jasonconnery",0,0,90,1e+07,34513500.7541806,"Q2",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Memorial Day"
"394",0,17680,"the girlfriend experience","2009-01-20","sashagrey","stevensoderbergh",0,2,77,1300000,695840,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"395",1,17710,"hey arnold the movie","2002-06-28","spencerklein","tucktucker",0,0,76,1e+07,13684949,"Q2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"396",1,17734,"thirteen conversations about one thing","2001-09-02","johnturturro","jillsprecher",0,0,104,3e+06,3287435,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"397",1,17880,"because of winn dixie","2005-02-18","jeffdaniels","waynewang",0,0,106,1.5e+07,32647042,"Q1",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Presidents' Day"
"398",1,17908,"my dog skip","2000-01-14","frankiemuniz","jayrussell",2,1,95,7e+06,34099640,"Q1",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"399",0,17995,"dysfunktional family","2003-04-04","eddiegriffin","georgegallo",1,0,89,3e+06,2255000,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"400",1,18065,"next day air","2009-02-06","donaldfaison","bennyboom",0,1,84,3e+06,10027047,"Q2",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"401",0,18074,"duets","2000-09-09","gwynethpaltrow","brucepaltrow",2,0,112,1.6e+07,4734235,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"402",0,18079,"nueve reinas","2000-08-31","ricardodarín","fabiánbielinsky",0,0,114,1500000,1222889,"Q2",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"403",0,18147,"unaccompanied minors","2006-12-08","lewisblack","paulfeig",0,2,90,2.5e+07,16655224,"Q4",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"404",0,18206,"alone with her","2006-04-28","colinhanks","ericnicholas",0,0,78,1e+06,10787,"Q1",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"405",1,18292,"george washington","2000-10-01","candaceevanofski","davidgordongreen",0,1,89,42000,241816,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"406",0,18357,"the country bears","2002-07-26","haleyjoelosment","peterhastings",0,0,88,2e+07,16988996,"Q3",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"407",1,18516,"adam resurrected","2008-08-08","jeffgoldblum","paulschrader",0,0,106,1e+07,34513500.7541806,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"408",1,18570,"food inc ","2008-09-07","michaelpollan","robertkenner",0,0,94,1e+06,4417674,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"409",0,18602,"morvern callar","2002-01-01","samanthamorton","lynneramsay",0,0,97,6e+06,267194,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"410",1,18616,"no man s land the rise of reeker","2008-05-01","stephenmartines","davepayne",0,0,88,2e+06,34513500.7541806,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"411",0,18701,"being julia","2004-09-03","michaelgambon","istvánszabó",0,0,104,1.8e+07,7739049,"Q4",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"412",1,18828,"double take","2001-01-12","orlandojones","georgegallo",0,1,88,2.4e+07,29823162,"Q1",0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"413",1,18841,"the lost skeleton of cadavra","2001-09-12","faymasterson","larryblamire",0,0,90,1e+05,110536,"Q1",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"414",1,18869,"jimmy and judy","2006-01-01","edwardfurlong","randallrubin",1,0,99,1e+06,34513500.7541806,"Q3",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"New Year's Day"
"415",1,18925,"facing the giants","2006-09-29","jamesblackwell","alexkendrick",0,3,111,1e+05,10178331,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"416",0,18932,"knock knock","2008-03-14","nicoleabisinio","josephariola",0,0,92,2e+06,36336,"Q2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"417",1,18955,"coco","2009-07-21","gadelmaleh","gadelmaleh",0,0,95,1.75e+08,209726015,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"418",0,19150,"the crew","2000-08-21","richarddreyfuss","michaeldinner",0,0,88,2.3e+07,13019253,"Q3",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"419",0,19153,"the real cancun","2003-04-23","lauraramsey","rickdeoliveira",0,0,96,4e+06,3816594,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"420",0,19187,"the hebrew hammer","2003-01-01","adamgoldberg","jonathankesselman",0,0,85,1300000,77755,"Q4",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"421",0,19255,"away we go","2009-06-05","johnkrasinski","sammendes",0,0,98,2.1e+07,9451946,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"422",0,19265,"whatever works","2009-06-19","larrydavid","woodyallen",0,3,92,1.5e+07,5306706,"Q2",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Father's Day"
"423",0,19366,"josie and the pussycats","2001-04-06","rachaelleighcook","harryelfont",1,0,98,2.2e+07,14252830,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"424",1,19405,"recess school s out","2001-01-27","rickeydshoncollins","chucksheetz",0,0,83,1e+07,36696761,"Q1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"425",0,19457,"the yards","2000-04-27","markwahlberg","jamesgray",1,0,115,2e+07,882710,"Q4",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"426",0,19495,"nomad","2005-07-17","kunobecker","sergeibodrovjr",0,0,112,4e+07,79123,"Q1",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"427",1,19658,"race","2008-03-20","saifalikhan","abbasalibhaiburmawalla",0,0,161,5e+06,19115191,"Q1",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"428",1,19688,"middle of nowhere","2008-09-06","susansarandon","johnstockwell",1,0,95,2e+05,236806,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"429",0,19844,"kiss the bride","2007-01-01","torispelling","cjaycox",0,0,100,5e+05,32033,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"430",1,19905,"the goods live hard sell hard","2009-08-14","jeremypiven","nealbrennan",0,0,90,1e+07,15122676,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"431",1,19912,"the final destination","2009-08-26","bobbycampo","davidrellis",0,0,82,4e+07,66477700,"Q3",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"432",0,20009,"slackers","2002-02-01","jasonsegel","deweynicks",0,0,86,1.1e+07,4814244,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"433",1,20034,"hush","2008-08-13","williamash","marktonderai",0,0,91,1e+06,34513500.7541806,"Q2",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"434",1,20055,"the betrayed","2008-09-27","melissageorge","amandagusack",0,0,98,3500000,34513500.7541806,"Q2",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"435",1,20065,"purple violets","2007-04-30","selmablair","edwardburns",0,1,103,4e+06,34513500.7541806,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"436",0,20177,"super capers","2009-01-01","justinwhalin","raygriggs",0,0,98,2e+06,30955,"Q1",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"437",1,20270,"the prodigy","2005-01-01","holtboggs","williamkaufman",0,0,120,6e+06,14856291,"Q1",0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"New Year's Day observed"
"438",0,20296,"chocolate deep dark secrets","2005-09-16","anilkapoor","vivekagnihotri",0,0,200,1e+06,49000,"Q3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
