"","id","X","original_title","release_date","Actor","actorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","scifi","clean_director","New Year's Day","Martin Luther King Jr. Day","Valentine's Day","Presidents' Day","Good Friday","Mother's Day","Memorial Day","Father's Day","Independence Day","Labor Day","Columbus Day","Veterans Day","Thanksgiving Day","Christmas Eve","Christmas Day","Independence Day observed","Christmas Day observed","New Year's Day observed","Christmas Eve observed","Veterans Day observed","related_holiday"
"98",2830,1195,"my boss s daughter",2003-08-21,"ashtonkutcher",3,83,1.4e+07,15549702,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"davidzucker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"99",3536,2196,"u 571",2000-04-20,"matthewmcconaughey",4,116,6.2e+07,77086030,"Q2",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,"jonathanmostow",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"100",3580,368,"changeling",2008-01-30,"angelinajolie",4,141,5.5e+07,35739802,"Q4",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"clinteastwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"101",3933,438,"corpse bride",2005-09-09,"johnnydepp",10,77,3e+07,53359111,"Q3",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"mikejohnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"102",3981,2269,"what women want",2000-12-15,"helenhunt",1,127,6.5e+07,182805123,"Q4",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nancymeyers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"103",4170,2157,"trade",2007-01-23,"kevinkline",3,120,1.2e+07,214202,"Q3",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"marcokreuzpaintner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"104",4234,1485,"scream 3",2000-02-03,"davidarquette",2,116,4e+07,89138076,"Q1",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"wescraven",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"105",4251,2227,"veer zaara",2004-11-12,"shahrukhkhan",2,192,7e+06,2938532,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"yashchopra",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"None"
"106",4256,1480,"scary movie 3",2003-10-24,"pamelaanderson",1,84,4.5e+07,110000082,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"davidzucker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"107",4327,370,"charlie s angels",2000-11-02,"camerondiaz",2,98,9e+07,125305545,"Q4",0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"mcg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"108",4464,1488,"seabiscuit",2003-07-22,"jeffbridges",8,141,8.6e+07,120277854,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"garyross",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"109",4599,1384,"raising helen",2004-05-27,"katehudson",2,119,5e+07,37485528,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"garrymarshall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"110",4912,426,"confessions of a dangerous mind",2002-12-30,"samrockwell",2,113,2.9e+07,16007718,"Q4",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"georgeclooney",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"111",4912,426,"confessions of a dangerous mind",2002-12-30,"samrockwell",2,113,2.9e+07,16007718,"Q4",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"georgeclooney",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"112",4942,1010,"leatherheads",2008-03-24,"georgeclooney",6,114,5.8e+07,31373938,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"georgeclooney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"113",4959,1874,"the international",2009-02-03,"cliveowen",2,118,5e+07,25450527,"Q1",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"tomtykwer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"114",4970,748,"gothika",2003-11-21,"halleberry",2,98,4e+07,59588068,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"mathieukassovitz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"115",5126,1104,"martian child",2007-11-02,"johncusack",7,106,2.7e+07,7500310,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"mennomeyjes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"116",5176,17,"3 10 to yuma",2007-09-06,"russellcrowe",6,122,4.8e+07,53606916,"Q3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"jamesmangold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"117",5551,1571,"space cowboys",2000-07-31,"clinteastwood",11,130,6.5e+07,90454043,"Q3",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"clinteastwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"118",5759,190,"baghead",2008-01-21,"rosspartridge",1,84,2e+05,140016,"Q2",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"markduplass",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"119",5852,123,"angel eyes",2001-05-15,"jenniferlopez",4,102,3.8e+07,24044532,"Q2",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"luismandoki",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"120",5955,2012,"the pledge",2001-01-09,"jacknicholson",8,123,4.5e+07,19719930,"Q1",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"seanpenn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"121",5994,1782,"the family man",2000-12-12,"nicolascage",8,125,6e+07,75764085,"Q4",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"brettratner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"122",6007,569,"elling",2001-03-16,"perchristianellefsen",1,89,2100000,313436,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pettern√¶ss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"123",6016,1824,"the good thief",2003-04-03,"nicknolte",3,108,3e+07,3517797,"Q2",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"neiljordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"124",6020,1567,"sorority boys",2002-03-22,"barrywatson",1,93,1.2e+07,10198766,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wallacewolodarsky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"125",6073,1956,"the mexican",2001-03-01,"bradpitt",4,123,4e+07,66808615,"Q1",0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"goreverbinski",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"126",6278,1403,"reign of fire",2002-07-12,"christianbale",3,101,6e+07,43061982,"Q1",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"robbowman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"127",6282,442,"coyote ugly",2000-07-30,"piperperabo",1,100,4.5e+07,60786269,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"davidmcnally",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"128",6466,667,"freddy vs jason",2003-08-15,"robertenglund",2,97,2.5e+07,82622655,"Q3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ronnyyu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"129",6521,1745,"the contender",2000-10-13,"garyoldman",3,126,9e+06,17804273,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"rodlurie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"130",7288,550,"duplex",2003-09-26,"benstiller",6,89,4e+07,9652000,"Q3",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"dannydevito",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"131",7301,1058,"lonesome jim",2005-11-16,"caseyaffleck",5,91,5e+05,154187,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"stevebuscemi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"132",7342,342,"carrie",2002-11-04,"angelabettis",2,132,3e+07,35266619,"Q4",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"davidcarson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"133",7501,986,"knockaround guys",2001-09-07,"barrypepper",1,92,1.5e+07,11660180,"Q4",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"davidlevien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"134",7547,419,"come early morning",2006-01-10,"ashleyjudd",4,97,6e+06,119452,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"joeylaurenadams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"135",7871,1526,"side effects",2005-03-07,"katherineheigl",1,90,2e+05,44701,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"kathleenslattery-moschkau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"136",8046,720,"gigli",2003-08-01,"benaffleck",10,121,5.4e+07,6087542,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"martinbrest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"137",8273,107,"american wedding",2003-08-01,"jasonbiggs",2,103,5.5e+07,104354205,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"jessedylan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"138",8346,1193,"my big fat greek wedding",2002-02-22,"niavardalos",2,95,5e+06,241438208,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"joelzwick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"139",8355,867,"ice age dawn of the dinosaurs",2009-06-29,"rayromano",4,94,9e+07,196573705,"Q3",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"carlossaldanha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"140",8427,911,"i spy",2002-10-31,"eddiemurphy",8,97,7e+07,33561137,"Q4",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"bettythomas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"141",8489,67,"ali",2001-12-11,"willsmith",1,157,1.09e+08,58183966,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"michaelmann",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"142",8665,966,"k 19 the widowmaker",2002-07-19,"harrisonford",8,138,9e+07,35168966,"Q3",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,"kathrynbigelow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"143",8835,1015,"legally blonde",2001-07-13,"reesewitherspoon",3,96,1.8e+07,96493426,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"robertluketic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"144",8895,52,"adoration",2008-01-01,"devonbostick",1,100,4e+06,294244,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"atomegoyan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"145",8953,1603,"steamboy",2004-07-17,"annesuzuki",1,126,2e+07,468867,"Q1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"katsuhiro≈çtomo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"146",8966,2186,"twilight",2008-11-20,"kristenstewart",1,122,3.7e+07,192769854,"Q4",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"catherinehardwicke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"147",8991,2200,"undead",2003-09-04,"felicitymason",1,97,750000,41196,"Q3",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"peterspierig",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"148",9021,2049,"the santa clause 2",2002-10-31,"timallen",3,104,6.5e+07,139225854,"Q4",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"michaellembeck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"149",9022,84,"all the boys love mandy lane",2008-02-15,"amberheard",1,90,750000,34513500.7541806,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"jonathanlevine",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"150",9023,1582,"spirit stallion of the cimarron",2002-05-24,"mattdamon",5,83,8e+07,73215310,"Q2",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"lornacook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"151",9026,1865,"the importance of being earnest",2002-05-17,"ruperteverett",1,97,1.5e+07,8378141,"Q2",0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,"oliverparker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"152",9027,1837,"the guru",2002-08-21,"jimimistry",1,91,1.1e+07,3051221,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"daisyvonscherlermayer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"153",9035,1550,"slither",2006-03-31,"nathanfillion",1,95,15250000,7802450,"Q1",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"jamesgunn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"154",9260,2256,"welcome to collinwood",2002-05-24,"williamhmacy",2,86,1.2e+07,378650,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"joerusso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"155",9266,274,"blue crush",2002-08-08,"katebosworth",2,104,3e+07,40118420,"Q3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"johnstockwell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"156",9275,488,"death to smoochy",2002-03-28,"robinwilliams",7,109,5e+07,8355815,"Q1",0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"dannydevito",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"157",9280,617,"femme fatale",2002-11-06,"rebeccaromijn",1,114,3.5e+07,6630252,"Q4",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"briandepalma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"158",9285,1430,"road trip",2000-05-19,"breckinmeyer",2,93,1.6e+07,68525609,"Q2",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"toddphillips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"159",9290,453,"crocodile dundee in los angeles",2001-04-12,"paulhogan",2,92,2.5e+07,25590119,"Q2",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"simonwincer",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"160",9341,1746,"the core",2003-03-28,"aaroneckhart",3,136,8.5e+07,31111260,"Q1",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"jonamiel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"161",9358,623,"final destination 2",2003-01-31,"alilarter",1,90,2.6e+07,46896664,"Q1",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"davidr.ellis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"162",9372,1639,"super size me",2004-01-17,"morganspurlock",1,100,65000,11529368,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"morganspurlock",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"163",9383,823,"hollow man",2000-08-04,"kevinbacon",4,112,9e+07,73209340,"Q3",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"paulverhoeven",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"164",9397,592,"evolution",2001-06-08,"davidduchovny",4,101,8e+07,38311134,"Q2",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"ivanreitman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"165",9398,2323,"zoolander",2001-09-28,"benstiller",6,89,2.8e+07,45172250,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"benstiller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"166",9480,470,"daredevil",2003-02-14,"benaffleck",10,103,8e+07,102543518,"Q1",0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,"markstevenjohnson",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valentine's Day"
"167",9488,1591,"spy kids 2 the island of lost dreams",2002-08-07,"antoniobanderas",5,100,3.8e+07,85846296,"Q3",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"robertrodriguez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"168",9533,1398,"red dragon",2002-09-29,"anthonyhopkins",5,124,7.8e+07,92955420,"Q4",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"brettratner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"169",9544,615,"feardotcom",2002-08-09,"stephendorff",3,101,4e+07,13208023,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"williammalone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"170",9555,1379,"rabbit proof fence",2002-02-04,"everlynsampi",1,94,7e+06,6199600,"Q4",0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"phillipnoyce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"171",9557,278,"boat trip",2002-10-01,"cubagoodingjr",5,94,1.5e+07,8586376,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mortnathan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"172",9562,2139,"timeline",2003-11-26,"paulwalker",3,116,8e+07,19480739,"Q4",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"richarddonner",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"None"
"173",9573,271,"blood work",2002-08-04,"clinteastwood",11,110,5e+07,26199517,"Q3",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"clinteastwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"174",9600,243,"big momma s house",2000-05-31,"martinlawrence",6,98,3.3e+07,117559438,"Q2",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"rajagosnell",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"175",9606,1134,"metropolis",2001-05-26,"yukaimoto",1,108,1.5e+07,673414,"Q1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rintaro",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"176",9613,1581,"spider",2002-12-13,"ralphfiennes",5,98,1e+07,1641788,"Q1",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"davidcronenberg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"177",9662,1018,"les triplettes de belleville",2003-06-11,"bÈatricebonifassi",1,80,2e+06,7301288,"Q4",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"sylvainchomet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"178",9678,1042,"little nicky",2000-11-10,"adamsandler",9,90,8e+07,39442871,"Q4",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"stevenbrill",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"None"
"179",9700,1932,"the lost city",2005-09-03,"andygarcÌa",2,144,9600000,2484186,"Q2",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"andygarc√≠a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"180",9705,1652,"swordfish",2001-06-07,"johntravolta",6,99,8e+07,69772969,"Q2",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"dominicsena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"181",9816,1472,"save the last dance",2001-01-12,"juliastiles",2,112,1.3e+07,91038276,"Q1",0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"thomascarter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"182",9880,2017,"the princess diaries",2001-08-03,"annehathaway",4,115,3e+07,108244774,"Q3",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"garrymarshall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"183",9889,1511,"shallow hal",2001-11-01,"gwynethpaltrow",3,114,4e+07,70836296,"Q4",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"peterfarrelly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"184",9928,1439,"robots",2005-03-10,"robinwilliams",7,91,8e+07,128200012,"Q1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"carlossaldanha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"185",9989,133,"antitrust",2001-01-12,"ryanphillippe",1,108,3e+07,10965209,"Q1",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"peterhowitt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"186",9992,146,"arthur et les minimoys",2006-12-13,"freddiehighmore",1,94,8e+07,15132763,"Q1",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"lucbesson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"187",10054,1590,"spy kids",2001-03-18,"alexapenavega",2,88,3.5e+07,112692062,"Q1",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"robertrodriguez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"188",10159,2047,"the rundown",2003-09-26,"dwaynejohnson",2,104,8.5e+07,47641743,"Q3",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"peterberg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"189",10184,809,"he s just not that into you",2009-02-06,"benaffleck",10,129,4e+07,93953653,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"kenkwapis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"190",10202,221,"bedtime stories",2008-12-24,"adamsandler",9,99,8e+07,110101975,"Q4",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"adamshankman",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Eve"
"191",10383,1065,"lost souls",2000-10-13,"winonaryder",3,97,2.8e+07,16779636,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"januszkami≈Ñski",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"192",10384,1637,"supernova",2000-01-14,"jamesspader",4,91,6e+07,14218868,"Q1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"jacksholder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"193",10385,779,"hanging up",2000-02-16,"megryan",1,94,4e+07,36037909,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dianekeaton",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"194",10391,264,"bless the child",2000-08-11,"kimbasinger",2,107,4e+07,29374178,"Q3",0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,"chuckrussell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"195",10393,2035,"the replacements",2000-08-07,"keanureeves",8,118,5e+07,44737059,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"howarddeutch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"196",10416,2266,"what planet are you from ",2000-03-03,"garryshandling",1,105,5e+07,6291602,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"mikenichols",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
